# ##############################################################################
# ORIGIN:  
#    Manuel Razo-Mejia, Stephanie L. Barnes, Nathan M. Belliveau, Griffin Chure, 
#       Tal Einav, Mitchell Lewis, and Rob Phillips. "Tuning Transcriptional
#       Regulation Through Signaling: A Predictive Theory of ALlosteric Induction." 
#       *Cell Systems* 2018 **6**(4). DOI: 10.106/j.cels.2018.02.004
#
# NOTES:
#   In this work, the authors report the the repressor count in terms of
#   tetramers, not independent dimers as we have in this work. Please note that the
#   number of repressors per cell must be multiplied by a factor of two to account
#   for the independent heads of the repressor. 
# 
# COLUMN DESCRIPTIONS:
#   date: Date of acquisition
#   username: Identifier of user who collected data
#   operator: Identity of operator sequence
#   binding_energy: DNA binding energy of the wild-type repressor to the
#                   operator sequence, given in units of kBT.
#   rbs: Identifier of the ribosomal binding site used 
#   repressors: Average number of repressor tetramers per cell
#   IPTG_uM: Concentration of IPTG in units of micromolar.
#   mean_YFP_A: Mean YFP intensity (peak area) from the flow cytometry data.
#   mean_YFP_bgcorr_A: Mean YFP intensity (peak area) of background signal.
#   fold_change_A: Fold-change in gene expression
# ##############################################################################
date,username,operator,binding_energy,rbs,repressors,IPTG_uM,mean_YFP_A,mean_YFP_bgcorr_A,fold_change_A
20160812,gchure,O2,-13.9,HG104,11,25.0,20861.59869683037,17461.526124624972,0.97475515054474
20160812,gchure,O2,-13.9,auto,0,50.0,3296.001261109386,0.0,0.0
20160812,gchure,O2,-13.9,delta,0,50.0,21036.19441233953,17740.193151230145,1.0
20160812,gchure,O2,-13.9,RBS1L,870,50.0,5771.110531213716,2475.1092701043303,0.13951986029716368
20160812,gchure,O2,-13.9,RBS1,610,50.0,6099.043020486251,2803.0417593768652,0.15800514320682554
20160812,gchure,O2,-13.9,RBS1027,130,50.0,10434.282936570142,7138.281675460756,0.4023790279287783
20160812,gchure,O2,-13.9,RBS446,62,50.0,13511.309329866775,10215.308068757393,0.5758284581049806
20160812,gchure,O2,-13.9,RBS1147,30,50.0,15330.70114099589,12034.699879886504,0.6783860681388348
20160812,gchure,O2,-13.9,HG104,11,50.0,20438.004715925395,17142.003454816007,0.9662805420823359
20160812,gchure,O2,-13.9,auto,0,75.0,3391.636843121526,0.0,0.0
20160812,gchure,O2,-13.9,delta,0,75.0,21057.052280247688,17665.41543712616,1.0
20160812,gchure,O2,-13.9,RBS1L,870,75.0,4394.6521346167965,1003.0152914952704,0.05677847175828675
20160812,gchure,O2,-13.9,RBS1,610,75.0,4828.7836695355745,1437.1468264140485,0.08135369539024245
20160812,gchure,O2,-13.9,RBS1027,130,75.0,9539.5390806002,6147.9022374786755,0.3480191144872858
20160812,gchure,O2,-13.9,RBS446,62,75.0,14374.310312753025,10982.673469631496,0.6217047942472943
20160812,gchure,O2,-13.9,RBS1147,30,75.0,17920.005465243667,14528.368622122141,0.8224187352870791
20160812,gchure,O2,-13.9,HG104,11,75.0,20813.79702377737,17422.160180655846,0.9862298592786509
20160812,gchure,O2,-13.9,auto,0,100.0,3355.991080550164,0.0,0.0
20160812,gchure,O2,-13.9,delta,0,100.0,21360.09372445016,18004.102643899994,1.0
20160812,gchure,O2,-13.9,RBS1L,870,100.0,8764.685571137145,5408.694490586981,0.300414555369107
20160812,gchure,O2,-13.9,RBS1,610,100.0,9463.461194680518,6107.470114130354,0.3392265771268327
20160812,gchure,O2,-13.9,RBS1027,130,100.0,15299.972685958626,11943.981605408462,0.6634033276551679
20160812,gchure,O2,-13.9,RBS446,62,100.0,17914.685910545533,14558.694829995366,0.8086320722531554
20160812,gchure,O2,-13.9,RBS1147,30,100.0,18825.7640422558,15469.772961705637,0.8592359901340032
20160812,gchure,O2,-13.9,HG104,11,100.0,21130.057513768654,17774.06643321849,0.9872231226831268
20160812,gchure,O2,-13.9,auto,0,250.0,3325.092658080699,0.0,0.0
20160812,gchure,O2,-13.9,delta,0,250.0,21362.381074296383,18037.28841621568,1.0
20160812,gchure,O2,-13.9,RBS1L,870,250.0,12034.966760752865,8709.874102672165,0.4828815674334903
20160812,gchure,O2,-13.9,RBS1,610,250.0,12042.85839644467,8717.765738363969,0.4833190852859359
20160812,gchure,O2,-13.9,RBS1027,130,250.0,17397.520268954184,14072.427610873483,0.7801853186658727
20160812,gchure,O2,-13.9,RBS446,62,250.0,18737.19620207354,15412.103543992842,0.8544578979031696
20160812,gchure,O2,-13.9,RBS1147,30,250.0,19597.81778592958,16272.725127848882,0.9021713659143776
20160812,gchure,O2,-13.9,HG104,11,250.0,21791.743485744217,18466.65082766352,1.0238041551224426
20160812,gchure,O2,-13.9,auto,0,500.0,3287.615828021017,0.0,0.0
20160812,gchure,O2,-13.9,delta,0,500.0,20865.91437701916,17578.298548998144,1.0
20160812,gchure,O2,-13.9,RBS1L,870,500.0,15573.397178761223,12285.781350740204,0.6989175497557141
20160812,gchure,O2,-13.9,RBS1,610,500.0,15404.696707898409,12117.08087987739,0.6893204621654347
20160812,gchure,O2,-13.9,RBS1027,130,500.0,18513.88396514352,15226.268137122504,0.8661969242745798
20160812,gchure,O2,-13.9,RBS446,62,500.0,19390.177554802267,16102.56172678125,0.9160478007525364
20160812,gchure,O2,-13.9,RBS1147,30,500.0,19805.11899906924,16517.503171048218,0.9396531254152364
20160812,gchure,O2,-13.9,HG104,11,500.0,21421.36827460665,18133.75244658564,1.0315988430870715
20160812,gchure,O2,-13.9,auto,0,1000.0,3278.532446736237,0.0,0.0
20160812,gchure,O2,-13.9,delta,0,1000.0,19324.90330719311,16046.370860456875,1.0
20160812,gchure,O2,-13.9,RBS1L,870,1000.0,15359.891220663445,12081.358773927206,0.7529028762322413
20160812,gchure,O2,-13.9,RBS1,610,1000.0,15850.707314011508,12572.174867275271,0.7834902344340628
20160812,gchure,O2,-13.9,RBS1027,130,1000.0,18553.112682818075,15274.580236081838,0.9519024811848912
20160812,gchure,O2,-13.9,RBS446,62,1000.0,18978.686904954826,15700.154458218589,0.9784240059481945
20160812,gchure,O2,-13.9,RBS1147,30,1000.0,19123.25577270366,15844.72332596742,0.987433449205242
20160812,gchure,O2,-13.9,HG104,11,1000.0,20441.469785146004,17162.937338409767,1.0695837387570577
20160812,gchure,O2,-13.9,auto,0,5000.0,3215.928873444039,0.0,0.0
20160812,gchure,O2,-13.9,delta,0,5000.0,19189.3690276739,15973.44015422986,1.0
20160812,gchure,O2,-13.9,RBS1L,870,5000.0,14426.37242648238,11210.443553038345,0.7018177327361602
20160812,gchure,O2,-13.9,RBS1,610,5000.0,15451.35858088431,12235.429707440277,0.7659858859019959
20160812,gchure,O2,-13.9,RBS1027,130,5000.0,17445.875838599884,14229.946965155847,0.8908504885459925
20160812,gchure,O2,-13.9,RBS446,62,5000.0,18438.03311500157,15222.104241557532,0.9529634251972096
20160812,gchure,O2,-13.9,RBS1147,30,5000.0,17899.520662487404,14683.591789043368,0.9192504336741176
20160812,gchure,O2,-13.9,HG104,11,5000.0,18906.001243068866,15690.072369624824,0.9822600653416541
20160813,nbellive,O2,-13.9,auto,0,0.0,3426.4717309000002,0.0,0.0
20160813,nbellive,O2,-13.9,delta,0,0.0,23866.344772200002,20439.873041299998,1.0
20160813,nbellive,O2,-13.9,RBS1L,870,0.0,3464.8979343,38.4262033979,0.00187996291955
20160813,nbellive,O2,-13.9,RBS1,610,0.0,3499.63780943,73.16607852439999,0.00357957597763
20160813,nbellive,O2,-13.9,RBS1027,130,0.0,3667.97607972,241.504348822,0.011815354642100002
20160813,nbellive,O2,-13.9,RBS446,62,0.0,3887.67816065,461.206429744,0.022564055501299998
20160813,nbellive,O2,-13.9,RBS1147,30,0.0,4378.73319676,952.261465862,0.046588423711699994
20160813,nbellive,O2,-13.9,HG104,11,0.0,6029.52034246,2603.04861156,0.127351505868
20160813,nbellive,O2,-13.9,auto,0,0.1,3386.69571191,0.0,0.0
20160813,nbellive,O2,-13.9,delta,0,0.1,23318.5216438,19931.8259319,1.0
20160813,nbellive,O2,-13.9,RBS1L,870,0.1,3443.73244645,57.0367345392,0.00286159104209
20160813,nbellive,O2,-13.9,RBS1,610,0.1,3438.73508523,52.0393733161,0.00261086834161
20160813,nbellive,O2,-13.9,RBS1027,130,0.1,3549.42240283,162.72669092,0.0081641637588
20160813,nbellive,O2,-13.9,RBS446,62,0.1,3834.50669097,447.81097906,0.022467132744900004
20160813,nbellive,O2,-13.9,RBS1147,30,0.1,4228.52714295,841.8314310430001,0.0422355399811
20160813,nbellive,O2,-13.9,HG104,11,0.1,6003.13969017,2616.44397826,0.131269658244
20160813,nbellive,O2,-13.9,auto,0,5.0,3315.78347146,0.0,0.0
20160813,nbellive,O2,-13.9,delta,0,5.0,23071.056295200004,19755.2728238,1.0
20160813,nbellive,O2,-13.9,RBS1L,870,5.0,3488.37786334,172.594391885,0.00873662406107
20160813,nbellive,O2,-13.9,RBS1,610,5.0,3507.07674153,191.293270073,0.00968315000151
20160813,nbellive,O2,-13.9,RBS1027,130,5.0,3917.38970387,601.606232411,0.030452944779699998
20160813,nbellive,O2,-13.9,RBS446,62,5.0,4263.59397857,947.8105071110001,0.0479775964405
20160813,nbellive,O2,-13.9,RBS1147,30,5.0,5079.37389297,1763.59042152,0.08927188387880002
20160813,nbellive,O2,-13.9,HG104,11,5.0,8700.09559011,5384.31211865,0.272550633275
20160813,nbellive,O2,-13.9,auto,0,10.0,3333.20460533,0.0,0.0
20160813,nbellive,O2,-13.9,delta,0,10.0,23672.6164682,20339.4118629,1.0
20160813,nbellive,O2,-13.9,RBS1L,870,10.0,3578.73383009,245.529224768,0.0120715990424
20160813,nbellive,O2,-13.9,RBS1,610,10.0,3670.89078387,337.68617854400003,0.0166025537425
20160813,nbellive,O2,-13.9,RBS1027,130,10.0,4353.51801637,1020.31341104,0.050164351748
20160813,nbellive,O2,-13.9,RBS446,62,10.0,5399.46451859,2066.25991326,0.10158897057499999
20160813,nbellive,O2,-13.9,RBS1147,30,10.0,6893.67247469,3560.46786937,0.17505264623
20160813,nbellive,O2,-13.9,HG104,11,10.0,13861.5637683,10528.359163,0.517633412112
20160813,nbellive,O2,-13.9,auto,0,25.0,3328.05371715,0.0,0.0
20160813,nbellive,O2,-13.9,delta,0,25.0,24578.023626,21249.969908900002,1.0
20160813,nbellive,O2,-13.9,RBS1L,870,25.0,5043.73174428,1715.67802713,0.0807379038412
20160813,nbellive,O2,-13.9,RBS1,610,25.0,5009.80823005,1681.7545129,0.07914150091080001
20160813,nbellive,O2,-13.9,RBS1027,130,25.0,7706.5340411,4378.48032395,0.206046424664
20160813,nbellive,O2,-13.9,RBS446,62,25.0,9212.59343104,5884.5397139,0.276919908081
20160813,nbellive,O2,-13.9,RBS1147,30,25.0,10132.5768494,6804.52313222,0.32021330672
20160813,nbellive,O2,-13.9,HG104,11,25.0,15980.144445500002,12652.090728399999,0.595393347973
20160813,nbellive,O2,-13.9,auto,0,50.0,3289.45683555,0.0,0.0
20160813,nbellive,O2,-13.9,delta,0,50.0,23758.7914887,20469.3346531,1.0
20160813,nbellive,O2,-13.9,RBS1L,870,50.0,6455.95800891,3166.50117336,0.154694875384
20160813,nbellive,O2,-13.9,RBS1,610,50.0,6499.29604452,3209.83920896,0.15681209298499998
20160813,nbellive,O2,-13.9,RBS1027,130,50.0,10680.244772799999,7390.78793726,0.361066349371
20160813,nbellive,O2,-13.9,RBS446,62,50.0,12382.1806093,9092.72377373,0.444211984796
20160813,nbellive,O2,-13.9,RBS1147,30,50.0,15128.2438884,11838.7870528,0.578366969589
20160813,nbellive,O2,-13.9,HG104,11,50.0,19758.6336907,16469.176855200003,0.804578025335
20160813,nbellive,O2,-13.9,auto,0,75.0,3243.64895303,0.0,0.0
20160813,nbellive,O2,-13.9,delta,0,75.0,22896.4823056,19652.8333526,1.0
20160813,nbellive,O2,-13.9,RBS1L,870,75.0,8995.10513092,5751.45617789,0.292652772998
20160813,nbellive,O2,-13.9,RBS1,610,75.0,8946.73099003,5703.082037,0.290191339574
20160813,nbellive,O2,-13.9,RBS1027,130,75.0,13768.256075100002,10524.607122,0.535526197837
20160813,nbellive,O2,-13.9,RBS446,62,75.0,14870.3952079,11626.7462549,0.591606617037
20160813,nbellive,O2,-13.9,RBS1147,30,75.0,16473.019510100003,13229.370557100001,0.6731533473960001
20160813,nbellive,O2,-13.9,HG104,11,75.0,20691.474498099997,17447.825545099997,0.887802040146
20160813,nbellive,O2,-13.9,auto,0,100.0,3276.79874654,0.0,0.0
20160813,nbellive,O2,-13.9,delta,0,100.0,23732.980959,20456.1822125,1.0
20160813,nbellive,O2,-13.9,RBS1L,870,100.0,9973.19514571,6696.39639917,0.32735318495
20160813,nbellive,O2,-13.9,RBS1,610,100.0,10088.8278856,6812.02913911,0.333005888799
20160813,nbellive,O2,-13.9,RBS1027,130,100.0,15652.158728100001,12375.3599815,0.604969189898
20160813,nbellive,O2,-13.9,RBS446,62,100.0,17363.1356385,14086.336892,0.688610257069
20160813,nbellive,O2,-13.9,RBS1147,30,100.0,18831.300489200003,15554.501742700002,0.760381462243
20160813,nbellive,O2,-13.9,HG104,11,100.0,21892.2892896,18615.490543,0.9100178298010001
20160813,nbellive,O2,-13.9,auto,0,500.0,3359.66571081,0.0,0.0
20160813,nbellive,O2,-13.9,delta,0,500.0,23909.634192200003,20549.9684814,1.0
20160813,nbellive,O2,-13.9,RBS1L,870,500.0,14463.4694269,11103.8037161,0.540331909808
20160813,nbellive,O2,-13.9,RBS1,610,500.0,15790.739370700001,12431.0736599,0.604919354069
20160813,nbellive,O2,-13.9,RBS1027,130,500.0,19332.2170683,15972.551357499999,0.777254299535
20160813,nbellive,O2,-13.9,RBS446,62,500.0,21614.7122806,18255.046569799997,0.888324796523
20160813,nbellive,O2,-13.9,RBS1147,30,500.0,22478.849689900002,19119.1839791,0.930375343219
20160813,nbellive,O2,-13.9,HG104,11,500.0,23928.8392776,20569.173566799996,1.00093455547
20160813,nbellive,O2,-13.9,auto,0,1000.0,3281.81800512,0.0,0.0
20160813,nbellive,O2,-13.9,delta,0,1000.0,22702.0824316,19420.264426499998,1.0
20160813,nbellive,O2,-13.9,RBS1L,870,1000.0,15045.672499200002,11763.8544941,0.605751509647
20160813,nbellive,O2,-13.9,RBS1,610,1000.0,15829.400537900001,12547.5825328,0.646107707765
20160813,nbellive,O2,-13.9,RBS1027,130,1000.0,18435.9254593,15154.107454199999,0.780324465281
20160813,nbellive,O2,-13.9,RBS446,62,1000.0,20362.611097099998,17080.7930919,0.879534527277
20160813,nbellive,O2,-13.9,RBS1147,30,1000.0,21190.216998099997,17908.3989929,0.9221501108140001
20160813,nbellive,O2,-13.9,HG104,11,1000.0,22617.2026177,19335.3846126,0.995629317294
20160813,nbellive,O2,-13.9,auto,0,5000.0,3264.86743364,0.0,0.0
20160813,nbellive,O2,-13.9,delta,0,5000.0,21004.627537200002,17739.760103599998,1.0
20160813,nbellive,O2,-13.9,RBS1L,870,5000.0,13635.0876539,10370.2202203,0.5845749976160001
20160813,nbellive,O2,-13.9,RBS1,610,5000.0,13198.8995905,9934.032156899999,0.559986837415
20160813,nbellive,O2,-13.9,RBS1027,130,5000.0,14785.802695800001,11520.9352622,0.649441435222
20160813,nbellive,O2,-13.9,RBS446,62,5000.0,16928.0148787,13663.147445100001,0.770199110095
20160813,nbellive,O2,-13.9,RBS1147,30,5000.0,18467.2120936,15202.344659999999,0.856964500714
20160813,nbellive,O2,-13.9,HG104,11,5000.0,20216.186932700002,16951.319499,0.955555170984
20160813,mrazomej,O2,-13.9,auto,0,0.0,3180.248719233917,0.0,0.0
20160813,mrazomej,O2,-13.9,delta,0,0.0,19811.54472801973,16631.296008785812,1.0
20160813,mrazomej,O2,-13.9,RBS1L,870,0.0,3251.4984714318543,71.24975219793714,0.004284076969124839
20160813,mrazomej,O2,-13.9,RBS1,610,0.0,3306.7355706528297,126.4868514189125,0.007605351462212764
20160813,mrazomej,O2,-13.9,RBS1027,130,0.0,3426.0629448354352,245.81422560151802,0.014780220703886328
20160813,mrazomej,O2,-13.9,RBS446,62,0.0,3624.0960298708883,443.84731063697114,0.02668747585290407
20160813,mrazomej,O2,-13.9,RBS1147,30,0.0,3972.1213775363867,791.8726583024695,0.04761340654896331
20160813,mrazomej,O2,-13.9,HG104,11,0.0,5635.693350083026,2455.4446308491088,0.1476400052979619
20160813,mrazomej,O2,-13.9,auto,0,0.1,3291.665944387952,0.0,0.0
20160813,mrazomej,O2,-13.9,delta,0,0.1,20485.11451192961,17193.448567541658,1.0
20160813,mrazomej,O2,-13.9,RBS1L,870,0.1,3278.2530049318743,-13.41293945607731,-0.000780119206649368
20160813,mrazomej,O2,-13.9,RBS1,610,0.1,3355.9196653870813,64.25372099912965,0.003737104906367062
20160813,mrazomej,O2,-13.9,RBS1027,130,0.1,3489.6681864710504,198.00224208309876,0.011516144728341102
20160813,mrazomej,O2,-13.9,RBS446,62,0.1,3688.0978053702834,396.43186098233133,0.02305714641393862
20160813,mrazomej,O2,-13.9,RBS1147,30,0.1,4074.29965835781,782.6337139698586,0.04551929828942749
20160813,mrazomej,O2,-13.9,HG104,11,0.1,5817.29851329472,2525.632568906767,0.14689505476375095
20160813,mrazomej,O2,-13.9,auto,0,5.0,3295.687939043584,0.0,0.0
20160813,mrazomej,O2,-13.9,delta,0,5.0,20376.365257188798,17080.67731814522,1.0
20160813,mrazomej,O2,-13.9,RBS1L,870,5.0,3473.944354846,178.2564158024161,0.010436144450375509
20160813,mrazomej,O2,-13.9,RBS1,610,5.0,3554.920076825914,259.23213778232997,0.01517692378082346
20160813,mrazomej,O2,-13.9,RBS1027,130,5.0,3846.1867218141547,550.4987827705709,0.03222932981619895
20160813,mrazomej,O2,-13.9,RBS446,62,5.0,4336.393411809656,1040.705472766072,0.060928817597912535
20160813,mrazomej,O2,-13.9,RBS1147,30,5.0,5076.0686726645645,1780.3807336209795,0.1042336144205264
20160813,mrazomej,O2,-13.9,HG104,11,5.0,8534.751903456032,5239.0639644124485,0.30672460270921825
20160813,mrazomej,O2,-13.9,auto,0,10.0,3282.873285293701,0.0,0.0
20160813,mrazomej,O2,-13.9,delta,0,10.0,20705.596503213517,17422.723217919818,1.0
20160813,mrazomej,O2,-13.9,RBS1L,870,10.0,3825.517774292337,542.6444889986351,0.031145790598366863
20160813,mrazomej,O2,-13.9,RBS1,610,10.0,3866.794839155741,583.9215538620397,0.033514941754998334
20160813,mrazomej,O2,-13.9,RBS1027,130,10.0,4677.215943485142,1394.3426581914405,0.08003012162629751
20160813,mrazomej,O2,-13.9,RBS446,62,10.0,5433.518391872092,2150.6451065783913,0.1234390904153482
20160813,mrazomej,O2,-13.9,RBS1147,30,10.0,6493.1099608203795,3210.236675526679,0.18425573518982669
20160813,mrazomej,O2,-13.9,HG104,11,10.0,10606.271935010938,7323.398649717237,0.4203360495439021
20160813,mrazomej,O2,-13.9,auto,0,25.0,3257.262795688138,0.0,0.0
20160813,mrazomej,O2,-13.9,delta,0,25.0,21533.794844240423,18276.532048552286,1.0
20160813,mrazomej,O2,-13.9,RBS1L,870,25.0,3782.266493780906,525.003698092768,0.028725564384866682
20160813,mrazomej,O2,-13.9,RBS1,610,25.0,4102.186171408149,844.9233757200109,0.046229961651118534
20160813,mrazomej,O2,-13.9,RBS1027,130,25.0,6810.600531079333,3553.3377353911965,0.1944207865010508
20160813,mrazomej,O2,-13.9,RBS446,62,25.0,10079.79949778385,6822.536702095712,0.3732949272855151
20160813,mrazomej,O2,-13.9,RBS1147,30,25.0,13134.736200725682,9877.473405037545,0.5404457135958655
20160813,mrazomej,O2,-13.9,HG104,11,25.0,18418.164127673503,15160.90133198537,0.8295283422319876
20160813,mrazomej,O2,-13.9,auto,0,50.0,3292.8843779263566,0.0,0.0
20160813,mrazomej,O2,-13.9,delta,0,50.0,21296.266041722814,18003.381663796466,1.0
20160813,mrazomej,O2,-13.9,RBS1L,870,50.0,6475.007197165885,3182.122819239529,0.17675139474705212
20160813,mrazomej,O2,-13.9,RBS1,610,50.0,6968.20640830911,3675.3220303827534,0.20414620425303587
20160813,mrazomej,O2,-13.9,RBS1027,130,50.0,11305.534169462237,8012.649791535878,0.4450635964491468
20160813,mrazomej,O2,-13.9,RBS446,62,50.0,13716.17254087058,10423.288162944224,0.5789627947456519
20160813,mrazomej,O2,-13.9,RBS1147,30,50.0,15588.876221463031,12295.991843536674,0.6829823459368777
20160813,mrazomej,O2,-13.9,HG104,11,50.0,19076.621214935243,15783.736837008886,0.8767095611125588
20160813,mrazomej,O2,-13.9,auto,0,75.0,3278.2032856546425,0.0,0.0
20160813,mrazomej,O2,-13.9,delta,0,75.0,20972.975946956987,17694.772661302344,1.0
20160813,mrazomej,O2,-13.9,RBS1L,870,75.0,8092.212737094772,4814.009451440129,0.27205828204666044
20160813,mrazomej,O2,-13.9,RBS1,610,75.0,8335.02098888428,5056.817703229637,0.2857803148999289
20160813,mrazomej,O2,-13.9,RBS1027,130,75.0,13341.124682850137,10062.921397195494,0.5686945851077613
20160813,mrazomej,O2,-13.9,RBS446,62,75.0,15456.847591990983,12178.64430633634,0.6882622647631115
20160813,mrazomej,O2,-13.9,RBS1147,30,75.0,17149.922793528942,13871.719507874299,0.7839444887704669
20160813,mrazomej,O2,-13.9,HG104,11,75.0,19206.835100813914,15928.631815159273,0.9001885539899848
20160813,mrazomej,O2,-13.9,auto,0,100.0,3295.145175144233,0.0,0.0
20160813,mrazomej,O2,-13.9,delta,0,100.0,22888.095239370785,19592.950064226552,1.0
20160813,mrazomej,O2,-13.9,RBS1L,870,100.0,5826.945043029967,2531.799867885734,0.12921994184573446
20160813,mrazomej,O2,-13.9,RBS1,610,100.0,7508.167009353175,4213.021834208942,0.21502743693004225
20160813,mrazomej,O2,-13.9,RBS1027,130,100.0,14700.488202206536,11405.343027062305,0.5821146376464538
20160813,mrazomej,O2,-13.9,RBS446,62,100.0,18704.971309411598,15409.826134267363,0.7864985152186514
20160813,mrazomej,O2,-13.9,RBS1147,30,100.0,20404.137173365827,17108.991998221594,0.8732218447011586
20160813,mrazomej,O2,-13.9,HG104,11,100.0,22001.270097863453,18706.12492271922,0.9547375388290033
20160813,mrazomej,O2,-13.9,auto,0,250.0,3215.249447795816,0.0,0.0
20160813,mrazomej,O2,-13.9,delta,0,250.0,21634.00989503389,18418.76044723807,1.0
20160813,mrazomej,O2,-13.9,RBS1L,870,250.0,12774.003163811029,9558.753716015213,0.5189683498733253
20160813,mrazomej,O2,-13.9,RBS1,610,250.0,13452.323620129619,10237.074172333803,0.5557960429345219
20160813,mrazomej,O2,-13.9,RBS1027,130,250.0,18824.171600027243,15608.922152231427,0.8474469385138247
20160813,mrazomej,O2,-13.9,RBS446,62,250.0,19860.045126866844,16644.795679071027,0.9036870709487372
20160813,mrazomej,O2,-13.9,RBS1147,30,250.0,20928.21711946553,17712.967671669714,0.9616807668686418
20160813,mrazomej,O2,-13.9,HG104,11,250.0,21512.38548247344,18297.13603467762,0.9933967102233154
20160813,mrazomej,O2,-13.9,auto,0,500.0,3226.1439677286303,0.0,0.0
20160813,mrazomej,O2,-13.9,delta,0,500.0,21397.96354025889,18171.819572530265,1.0
20160813,mrazomej,O2,-13.9,RBS1L,870,500.0,14869.9588078114,11643.81484008277,0.6407621863957057
20160813,mrazomej,O2,-13.9,RBS1,610,500.0,15117.246364636092,11891.102396907461,0.6543704855447082
20160813,mrazomej,O2,-13.9,RBS1027,130,500.0,19618.69938978804,16392.555422059413,0.9020866268581872
20160813,mrazomej,O2,-13.9,RBS446,62,500.0,20529.486654494543,17303.342686765915,0.9522074890575516
20160813,mrazomej,O2,-13.9,RBS1147,30,500.0,20426.135350211567,17199.99138248294,0.9465200396598474
20160813,mrazomej,O2,-13.9,HG104,11,500.0,21296.16455515346,18070.02058742483,0.9943979751340192
20160813,mrazomej,O2,-13.9,auto,0,1000.0,3268.921075398411,0.0,0.0
20160813,mrazomej,O2,-13.9,delta,0,1000.0,21058.93507688941,17790.014001491,1.0
20160813,mrazomej,O2,-13.9,RBS1L,870,1000.0,16510.817190006368,13241.896114607958,0.7443443334838378
20160813,mrazomej,O2,-13.9,RBS1,610,1000.0,16133.026170582012,12864.1050951836,0.7231082052046416
20160813,mrazomej,O2,-13.9,RBS1027,130,1000.0,20105.30303196676,16836.381956568348,0.9463950930649788
20160813,mrazomej,O2,-13.9,RBS446,62,1000.0,19999.383979060694,16730.462903662286,0.9404412442991944
20160813,mrazomej,O2,-13.9,RBS1147,30,1000.0,20241.8448356843,16972.923760285892,0.9540702867835501
20160813,mrazomej,O2,-13.9,HG104,11,1000.0,20647.396392410345,17378.475317011933,0.9768668712433516
20160813,mrazomej,O2,-13.9,auto,0,5000.0,3210.820428999353,0.0,0.0
20160813,mrazomej,O2,-13.9,delta,0,5000.0,19091.44071959639,15880.620290597031,1.0
20160813,mrazomej,O2,-13.9,RBS1L,870,5000.0,16188.779101123433,12977.958672124078,0.8172198840248305
20160813,mrazomej,O2,-13.9,RBS1,610,5000.0,16140.620679945725,12929.800250946371,0.8141873563088811
20160813,mrazomej,O2,-13.9,RBS1027,130,5000.0,19280.325505295903,16069.505076296551,1.0118940433209247
20160813,mrazomej,O2,-13.9,RBS446,62,5000.0,19156.50107997641,15945.680650977056,1.0040968399967691
20160813,mrazomej,O2,-13.9,RBS1147,30,5000.0,18995.43746500677,15784.617036007417,0.9939546911371931
20160813,mrazomej,O2,-13.9,HG104,11,5000.0,19149.623874485897,15938.803445486543,1.0036637835188311
20160814,nbellive,O2,-13.9,auto,0,0.0,3425.09942357,0.0,0.0
20160814,nbellive,O2,-13.9,delta,0,0.0,24094.193031400002,20669.093607799998,1.0
20160814,nbellive,O2,-13.9,RBS1L,870,0.0,3538.29815033,113.198726759,0.00547671460136
20160814,nbellive,O2,-13.9,RBS1,610,0.0,3579.75806465,154.658641077,0.00748260393084
20160814,nbellive,O2,-13.9,RBS1027,130,0.0,3794.63734342,369.537919853,0.0178787675388
20160814,nbellive,O2,-13.9,RBS446,62,0.0,3857.8837246,432.784301034,0.0209387169677
20160814,nbellive,O2,-13.9,RBS1147,30,0.0,3861.91864171,436.819218145,0.021133931967899998
20160814,nbellive,O2,-13.9,HG104,11,0.0,6596.19082373,3171.09140017,0.153421889722
20160814,nbellive,O2,-13.9,auto,0,0.1,3334.95954822,0.0,0.0
20160814,nbellive,O2,-13.9,delta,0,0.1,26507.643936,23172.6843878,1.0
20160814,nbellive,O2,-13.9,RBS1L,870,0.1,3483.6457241,148.68617588200001,0.0064164415910699995
20160814,nbellive,O2,-13.9,RBS1,610,0.1,3525.78380885,190.824260634,0.008234879370910001
20160814,nbellive,O2,-13.9,RBS1027,130,0.1,3880.27604504,545.3164968240001,0.023532728781
20160814,nbellive,O2,-13.9,RBS446,62,0.1,3874.52667518,539.5671269569999,0.0232846189905
20160814,nbellive,O2,-13.9,RBS1147,30,0.1,3895.90199226,560.9424440409999,0.0242070549382
20160814,nbellive,O2,-13.9,HG104,11,0.1,6844.05979778,3509.10024956,0.151432617423
20160814,nbellive,O2,-13.9,auto,0,5.0,3271.61573863,0.0,0.0
20160814,nbellive,O2,-13.9,delta,0,5.0,24378.2714599,21106.6557213,1.0
20160814,nbellive,O2,-13.9,RBS1L,870,5.0,3517.23473695,245.61899832900002,0.0116370400679
20160814,nbellive,O2,-13.9,RBS1,610,5.0,3500.18178837,228.56604974299998,0.010829098307299998
20160814,nbellive,O2,-13.9,RBS1027,130,5.0,4441.98189338,1170.36615475,0.0554500992581
20160814,nbellive,O2,-13.9,RBS446,62,5.0,4515.32576844,1243.71002981,0.0589250161767
20160814,nbellive,O2,-13.9,RBS1147,30,5.0,4637.26636335,1365.65062472,0.06470236889980001
20160814,nbellive,O2,-13.9,HG104,11,5.0,11010.0449049,7738.42916631,0.36663454734300005
20160814,nbellive,O2,-13.9,auto,0,10.0,3188.0517933,0.0,0.0
